gen	best_of_gen	nevals	avg    	std    	min  	max  
23 	15472      	36    	18153.1	3551.69	15173	27420
24 	15472      	41    	18436.6	3343.26	15173	25743
25 	15472      	39    	18366  	3425.39	15173	27684
26 	15472      	44    	18457  	3645.8 	15173	26598
27 	15472      	36    	18178.7	2683.9 	15173	24363
28 	15472      	40    	19376  	3566.05	15173	27218
29 	15472      	44    	19522.3	3581.93	15173	26674
30 	15173      	40    	18847.8	3152.76	15173	26638
31 	15173      	35    	19515.4	3365.31	15173	29210
32 	15173      	40    	19537.4	3697.63	15173	29722
33 	15173      	35    	19027.5	3204.56	15173	28683
34 	15173      	41    	18360.2	3224.13	15173	25806
35 	15173      	39    	18307.9	3391.28	15173	27332
36 	15173      	37    	18808.5	3304.03	15173	27559
37 	15173      	30    	17884.6	3191.71	15173	26627
38 	15173      	38    	18055.9	3338.69	15173	26358
39 	15173      	38    	18169  	2921.05	15173	23720
40 	14977      	43    	18042.4	3393.54	14977	26031
41 	14977      	43    	19246.7	4191.34	14977	29798
42 	14977      	32    	18142.3	3389.52	14977	28302
43 	14977      	40    	18175.4	3380.36	14977	25160
44 	14977      	32    	18504.3	3366.81	14977	27964
45 	14977      	42    	18830.2	3518.27	14977	27332
46 	14977      	35    	18324.2	3719.96	14977	30818
47 	14977      	39    	18708.4	3357.98	14977	25015
48 	14977      	40    	19366.2	3793.5 	14977	29265
49 	14977      	34    	18838  	3782.27	14977	28399
50 	14977      	39    	18392.5	3511.93	14977	25045
run 9: 14977.00 8 1245
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	20560      	50    	29705.8	3116.62	20560	34906
1  	20560      	41    	26759.2	3578.6 	20560	33349
2  	15094      	41    	24095.5	3145.4 	15094	31224
3  	15094      	38    	23160  	3309.99	15094	31637
4  	13261      	42    	21733  	3462.5 	13261	30502
5  	13261      	39    	20249.9	3399.93	13261	28336
6  	13261      	39    	19309.4	3891.06	13261	29749
7  	12194      	33    	18095.8	3537.58	12194	28816
8  	12194      	36    	16960.3	3387.98	12194	24497
9  	12194      	43    	16609.1	3122.37	12194	25885
10 	12194      	30    	16239  	3508.15	12194	25596
11 	11949      	40    	14912.5	3288.78	11949	22512
12 	11949      	36    	15493.5	3402.12	11949	22779
13 	11949      	31    	14770.1	3036.1 	11949	23041
14 	11949      	41    	15182.4	3512.27	11949	24162
15 	11949      	38    	15247.4	3171.18	11949	23650
16 	11949      	34    	15380.3	3169.02	11949	25537
17 	11949      	44    	15731.7	3448.64	11949	24709
18 	11949      	36    	15597.4	3511.74	11949	26194
19 	11949      	38    	15708.5	2832.28	11949	21586
20 	11949      	41    	16103.1	3537.62	11949	23849
21 	11949      	37    	15310.2	2815.75	11949	21949
22 	11949      	34    	15958.1	3466.94	11949	25185
23 	11949      	39    	16610  	3409.6 	11949	27754
24 	11949      	38    	15507.3	3034.58	11949	22568
25 	11949      	38    	15569.3	3514.2 	11949	25444
26 	11949      	34    	14988.2	3179.63	11949	23451
27 	11949      	40    	15351  	3405.76	11949	24119
28 	11949      	30    	14577.5	2965.23	11949	20863
29 	11949      	38    	15366.8	3768.12	11949	26296
30 	11949      	45    	15253.8	3508.87	11949	23785
31 	11949      	42    	15264.8	3373.29	11949	25582
32 	11949      	36    	14899.9	3125.15	11949	23785
33 	11949      	43    	16527.3	3363.96	11949	24629
34 	11949      	38    	15554  	3422.54	11949	22674
35 	11949      	36    	14900.2	3256.16	11949	23542
36 	11949      	38    	14940  	3819.7 	11949	24562
37 	11949      	38    	14765  	3450.07	11949	24764
38 	11949      	33    	14479.2	3098.81	11949	22384
39 	11949      	33    	14819.8	3250.83	11949	22501
40 	11942      	41    	15495.5	3420.51	11942	24400
41 	11942      	33    	15246.3	3758.71	11942	24098
42 	11942      	35    	14678.6	2944.61	11942	21728
43 	11942      	39    	14393.7	3361.69	11942	25083
44 	11942      	42    	14993.8	3064.22	11942	22568
45 	11942      	39    	15833.6	3790.8 	11942	25424
46 	11942      	39    	14634.1	2930.12	11942	21731
47 	11942      	45    	15057.1	3737.66	11942	26459
48 	11942      	42    	15169.3	3421.82	11942	23149
49 	11942      	38    	15224  	3251.74	11942	24085
50 	11942      	37    	15173  	3370.6 	11942	22361
run 0: 11942.00 23 1294
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	21996      	50    	30264.8	2720.26	21996	37492
1  	18520      	41    	27757  	3534.83	18520	35182
2  	13059      	41    	25615.4	4738.52	13059	36990
3  	13059      	37    	23212.1	4303.76	13059	33167
4  	12698      	39    	19168.5	3675.17	12698	27911
5  	12348      	40    	18421.7	4185.98	12348	27761
6  	11949      	36    	16656.1	3203.69	11949	23146
7  	11949      	41    	16544.6	3476.89	11949	25791
8  	11949      	33    	16871.6	4272.81	11949	28595
9  	11949      	43    	16455.6	3920   	11949	28433
10 	11949      	39    	15975.4	3723.08	11949	24859
11 	11949      	37    	15967.4	3618.62	11949	25997
12 	11949      	43    	15847.8	4239.55	11949	26693
13 	11949      	39    	16169.3	3675.79	11949	28128
14 	11949      	38    	15351  	2704.98	11949	21101
15 	11949      	40    	15865.1	3073.86	11949	24551
16 	11942      	41    	15994.1	3538.94	11942	24809
17 	11942      	35    	15681.3	3261.15	11942	23529
18 	11942      	35    	15950.2	3233.1 	11942	24792
19 	11942      	45    	15237  	3259.3 	11942	23442
20 	11942      	36    	14956.6	3143.59	11942	21601
21 	11942      	36    	16071.5	3412.77	11942	24004
22 	11942      	38    	15646.8	4023.79	11942	26664
23 	11942      	39    	15525.9	3796.02	11942	27169
24 	11942      	38    	15730.4	3556   	11942	24693
25 	11942      	43    	15245.6	3543.29	11942	25692
26 	11942      	32    	14982.1	3497.92	11942	22192
27 	11942      	35    	14935.7	3487.81	11942	22354
28 	11942      	34    	14479.1	2869.6 	11942	20358
29 	11942      	37    	14927.1	3240.86	11942	25082
30 	11942      	34    	14461.5	3255.71	11942	24528
31 	11942      	37    	14861  	3852.55	11942	23787
32 	11942      	34    	14459.9	2889.31	11942	21326
33 	11942      	38    	15162.9	3482.08	11942	24075
34 	11942      	39    	15360.8	3527.44	11942	27045
35 	11942      	37    	15852.7	3219   	11942	22472
36 	11942      	38    	15797.1	3200.84	11942	23687
37 	11942      	36    	15091.4	3414.75	11942	24572
38 	11942      	35    	14931.5	3092.43	11942	22644
39 	11942      	43    	14981.5	2928.46	11942	19977
40 	11942      	40    	15636.1	3461.02	11942	22237
41 	11942      	38    	15599.7	3238.66	11942	23115
42 	11942      	38    	15159.5	3520.16	11942	24185
43 	11942      	32    	14021.5	3157.24	11942	23476
44 	11942      	42    	15270.9	3096.04	11942	21811
45 	11942      	35    	14928.3	3076.56	11942	20330
46 	11942      	40    	14694.2	3194.38	11942	22296
47 	11942      	37    	14898.9	3062.92	11942	22175
48 	11942      	38    	15050.1	3030.56	11942	20946
49 	11942      	39    	15039.7	3433.51	11942	24330
50 	11942      	36    	15024.2	3744.52	11942	23944
run 1: 11942.00 12 1250
gen	best_of_gen	nevals	avg    	std   	min  	max  
0  	23534      	50    	30277.6	3536.3	23534	41091
1  	19056      	31    	27436.7	2638.86	19056	34513
2  	12777      	38    	26001.7	3445.88	12777	32063
3  	12777      	38    	22830.3	4454.12	12777	30972
4  	12777      	44    	20497.4	3973.41	12777	27411
5  	12777      	35    	19258.2	3881.56	12777	28777
6  	12537      	41    	18206.4	3777.04	12537	26718
7  	12537      	39    	17293.1	3453.82	12537	24381
8  	12537      	24    	15777.5	3123.72	12537	23911
9  	12537      	41    	16610.5	3266.53	12537	26167
10 	12537      	34    	17145.2	3584   	12537	26010
11 	12537      	39    	16562.8	3455.66	12537	27276
12 	12537      	34    	16203.7	3331.14	12537	27653
13 	12537      	35    	16137  	3041.56	12537	24512
14 	12462      	36    	16079  	3281.18	12462	22360
15 	12462      	41    	17062.8	3466.65	12462	23890
16 	12462      	46    	16592  	3692.7 	12462	25014
17 	12462      	37    	15669.7	3703.77	12462	28731
18 	12462      	37    	16426.8	3589.21	12462	26020
19 	12462      	36    	16472.4	3963.67	12462	27890
20 	12423      	37    	15557.7	3170.59	12423	22917
21 	12423      	35    	14592.9	2945.22	12423	21714
22 	12423      	38    	15903  	3911.1 	12423	27562
23 	12423      	45    	16043.9	3597.53	12423	25678
24 	12423      	36    	15516.5	3131.88	12423	23209
25 	12423      	40    	16016.4	3530.85	12423	23085
26 	12423      	41    	15446  	3703.51	12423	25289
27 	12423      	39    	16351.5	3966.28	12423	27848
28 	12423      	38    	15554.5	3346.13	12423	24006
29 	12348      	37    	15639  	3778.66	12348	26073
30 	12348      	40    	15563.8	3064.39	12348	22749
31 	12348      	46    	15516.6	3226.69	12348	27122
32 	12348      	34    	16126.8	3372.49	12348	24960
33 	12348      	36    	15632.8	3195.53	12348	23621
34 	12348      	36    	15885.2	3688.41	12348	23878
35 	12348      	42    	15403.8	4034.98	12348	25593
36 	12348      	30    	14466.7	2926.89	12348	20890
37 	12348      	41    	15650.6	3767.58	12348	27848
38 	12348      	38    	15965.9	3651.02	12348	27972
39 	12348      	41    	15907.8	3808.04	12348	26389
40 	12348      	40    	15697  	3228.51	12348	23036
41 	12348      	40    	15924.2	3194.15	12348	22362
42 	12348      	38    	15758.7	3404.63	12348	26324
43 	12348      	40    	15937.6	3393.86	12348	25860
44 	12348      	41    	15446.9	3269.46	12348	25276
45 	12348      	37    	15136.1	3209.31	12348	24949
46 	12348      	42    	16065.1	3538.22	12348	22656
47 	12348      	43    	15517.5	3062.78	12348	22595
48 	12348      	40    	16172.9	3747.84	12348	24984
49 	12348      	32    	15609.6	3032.33	12348	22220
50 	12348      	41    	15884  	2910.01	12348	21834
run 2: 12348.00 13 1323
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	20949      	50    	30259.5	3316.65	20949	37099
1  	18773      	36    	27712.4	3462.08	18773	33648
2  	14650      	37    	23856.6	4389.38	14650	31508
3  	12348      	36    	21287.1	3611.57	12348	27660
4  	12348      	28    	19972.9	4128.83	12348	28129
5  	12348      	35    	18759.2	4205.28	12348	29604
6  	12348      	31    	16976.2	4010.11	12348	30361
7  	12348      	32    	16238.5	3658.98	12348	24260
8  	12348      	33    	16563  	4513.23	12348	28885
9  	12348      	34    	15469.5	3210.47	12348	23825
10 	12348      	40    	15307.7	3214.99	12348	22389
11 	12348      	40    	15913.4	3792.1 	12348	27877
12 	12348      	34    	15304.9	3581.81	12348	24031
13 	12348      	36    	15472.9	3252.72	12348	23098
14 	12348      	36    	15335.1	3055.93	12348	24124
15 	12348      	38    	15819.3	3480   	12348	26980
16 	12348      	31    	15844.5	3509.99	12348	23163
17 	12348      	28    	15113.9	3819.55	12348	26914
18 	12348      	40    	16019.8	3373.61	12348	23623
19 	12348      	41    	15365.6	2874.19	12348	22206
20 	12348      	37    	15379.1	3327.28	12348	23457
21 	12348      	38    	15866.6	3847.35	12348	26263
22 	12348      	38    	15962  	3350.68	12348	22461
23 	12348      	39    	16734.3	3317.57	12348	23515
24 	12348      	35    	16377.2	3823.47	12348	26973
25 	12348      	42    	16564.1	3585.56	12348	24660
26 	12348      	40    	15596.2	3122.99	12348	23700
27 	12348      	42    	15404.3	3639.1 	12348	24879
28 	12348      	36    	16602.9	3824.17	12348	25243
29 	12348      	39    	16304.6	3014.26	12348	22691
30 	12348      	36    	15800.7	3451.3 	12348	25706
31 	12348      	32    	15811.9	3751.3 	12348	26341
32 	12348      	38    	15755.6	3639.32	12348	26732
33 	12348      	37    	15777.9	3403.43	12348	25404
34 	12348      	40    	16278.9	3398.56	12348	22693
35 	12348      	36    	16162.3	4162.35	12348	25195
36 	12348      	42    	15502  	3637.18	12348	25405
37 	12348      	40    	15642.4	3102.03	12348	23319
38 	12348      	40    	16261.6	3337.67	12348	25368
39 	12348      	32    	15588.5	3227.62	12348	24741
40 	12348      	29    	15533.4	3577.87	12348	26870
41 	12348      	39    	15501.6	3588.85	12348	24859
42 	12348      	35    	16132  	3980.1 	12348	25718
43 	12348      	33    	15867.9	3896.41	12348	26935
44 	12348      	37    	16446.7	4052.95	12348	26076
45 	12348      	42    	16374  	3637.73	12348	26194
46 	12348      	40    	16808.7	3874.28	12348	26099
47 	12348      	34    	15050.5	2768.54	12348	22837
48 	12348      	39    	15382.2	3438.17	12348	27263
49 	12348      	42    	16199.4	3352.11	12348	23565
50 	12348      	37    	15915.6	3566.34	12348	23734
run 3: 12348.00 3 1249
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	24268      	50    	30038.6	3244.42	24268	39466
1  	23493      	40    	27689.9	2336.65	23493	33968
2  	16184      	37    	25714  	3122.28	16184	31938
3  	13002      	36    	22791.5	3843.1 	13002	28785
4  	13002      	41    	21498.1	4120.8 	13002	30231
5  	13002      	40    	19854.4	3570.64	13002	29744
6  	12460      	41    	18887.2	3631.24	12460	27767
7  	12460      	40    	17681.7	3802.01	12460	24480
8  	12460      	31    	16677.7	3395.28	12460	23344
9  	12460      	33    	16420.8	3465.21	12460	25742
10 	12460      	44    	17311.7	3873.38	12460	26541
11 	12460      	39    	16819.3	3762.49	12460	23721
12 	12460      	37    	15613.4	3146.1 	12460	23101
13 	12460      	39    	15681  	3295.75	12460	26755
14 	12460      	38    	15010.2	3158.01	12460	23758
15 	12460      	29    	14632.7	2908.02	12460	21964
16 	12460      	44    	16619.6	3482.49	12460	25142
17 	12460      	45    	16825.1	3795.03	12460	25232
18 	12460      	30    	15419.1	3186.08	12460	22979
19 	12460      	42    	15016.8	3130.35	12460	23913
20 	12460      	40    	14746.1	3009.74	12460	25373
21 	12460      	36    	15584.9	2981.87	12460	24703
22 	12194      	39    	15453.6	3434.15	12194	25052
23 	12194      	36    	15717.6	3137.92	12194	23051
24 	12194      	43    	15548.7	3055.56	12194	23228
25 	12194      	34    	15276.5	2676.65	12194	20803
26 	12194      	28    	15074.3	3012.21	12194	23262
27 	12194      	37    	16091.1	3683.47	12194	24896
28 	12194      	34    	15583.3	3581.25	12194	22434
29 	12194      	38    	15588.5	3878.76	12194	29403
30 	12194      	38    	15262.8	3700.43	12194	24245
31 	12194      	39    	15437.1	3448.87	12194	25758
32 	12194      	32    	15687.2	3334.8 	12194	25656
33 	12194      	30    	16054.9	4103.22	12194	26846
34 	12194      	35    	16013.4	4100.31	12194	30026
35 	12194      	43    	15626.5	3599.46	12194	25408
36 	12194      	40    	15930  	4005.79	12194	25986
37 	12194      	41    	15170.5	2917.59	12194	22651
38 	12194      	37    	14629.7	3004.41	12194	24104
39 	12194      	37    	14588.2	3168.49	12194	23961
40 	12194      	40    	15796.8	3350.07	12194	22647
41 	12194      	35    	15484.1	3761.64	12194	27840
42 	12194      	43    	16174.7	3304.96	12194	23255
43 	12194      	38    	16823.8	3190.35	12194	24264
44 	12194      	41    	16693  	3239.56	12194	24421
45 	12194      	39    	16689.7	3212.85	12194	22225
46 	12194      	44    	16300.1	3934.43	12194	27770
47 	12194      	41    	15494.1	3326.57	12194	24825
48 	12194      	39    	15772  	3500.08	12194	25005
49 	12194      	39    	15866.3	3788.22	12194	24262
50 	11949      	35    	15530.5	3413.27	11949	23348
run 4: 11949.00 39 1251
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	22382      	50    	30750.2	3346.89	22382	36708
1  	16167      	39    	27255.4	4022.05	16167	35364
2  	16167      	31    	24715.6	4838.59	16167	35795
3  	13010      	40    	21897.5	4677.42	13010	34262
4  	13010      	42    	20170.2	4204.06	13010	30046
5  	12348      	44    	18207.4	3619.54	12348	25839
6  	12348      	34    	17415.9	3509.31	12348	26386
7  	12348      	36    	16780.7	3462.03	12348	24474
8  	12348      	36    	16353.3	3026.57	12348	23762
9  	12348      	32    	15953.4	3316.24	12348	24562
10 	12348      	42    	16639.5	3407.15	12348	24531
11 	12348      	32    	16950.1	3558.88	12348	24057
12 	12348      	35    	16096  	4059.02	12348	28087
13 	12348      	34    	15412.4	3607.04	12348	24376
14 	12348      	35    	14911.5	3547.42	12348	28606
15 	12348      	45    	14966.5	2910.64	12348	22353
16 	12348      	37    	16015.2	3325.64	12348	24437
17 	12348      	39    	15472.4	3756.64	12348	24676
18 	12348      	34    	15572.6	3709.81	12348	26216
19 	12348      	41    	15825.8	3786.73	12348	26720
20 	12348      	42    	15292.9	3290.31	12348	23441
21 	12348      	39    	15688.6	3294.75	12348	25185
22 	12348      	41    	16694.5	3402.16	12348	26390
23 	12348      	37    	16171.7	3121.35	12348	23623
24 	12348      	37    	16389  	3993.35	12348	29069
25 	12348      	32    	15991.7	4010.88	12348	26763
26 	12348      	38    	16639.6	3963.78	12348	25303
27 	12348      	36    	15604.9	3780.87	12348	25856
28 	12348      	38    	14962.3	3604.93	12348	24806
29 	12348      	32    	14962.6	2909.86	12348	23010
30 	12348      	37    	15774.6	3438.12	12348	24739
31 	12348      	33    	15832.9	3218.71	12348	23359
32 	12348      	41    	15418  	3454.03	12348	26022
33 	12348      	35    	15024  	3027.52	12348	23715
34 	12348      	38    	15899.1	3664.92	12348	25541
35 	12348      	37    	15332.4	3684.57	12348	24881
36 	12348      	38    	15134.4	3153.62	12348	26896
37 	12348      	36    	15333.2	3141.32	12348	23164
38 	12348      	38    	15401.5	3230.44	12348	23985
39 	12348      	34    	15346.8	3003.5 	12348	22898
40 	12348      	37    	15047  	3668.81	12348	25665
41 	12348      	36    	15278.4	3159.3 	12348	23610
42 	12348      	40    	14790.9	3182.65	12348	24401
43 	12348      	36    	15301.7	3372.92	12348	22843
44 	12348      	41    	15260.3	3239.21	12348	23629
45 	12348      	30    	15101  	3162.93	12348	22933
46 	12348      	40    	15883.4	3344.98	12348	23586
47 	12348      	33    	16152.3	4215.3 	12348	25466
48 	12348      	44    	15281  	3172.56	12348	22724
49 	12348      	42    	15288.4	3346.1 	12348	24978
50 	12348      	29    	14611.8	2884.18	12348	22114
run 5: 12348.00 2 1255
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	21412      	50    	30626.2	3435.96	21412	36772
1  	18716      	33    	26872.6	3355.47	18716	34241
2  	18716      	37    	24480  	3590   	18716	30830
